msoa,source,specimenDate,observationDate,fetchDate,rollingSum
E02001605,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,15
E02001605,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,16
E02001605,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,18
E02001606,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,15
E02001606,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,13
E02001606,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,13
E02001606,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,12
E02001607,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,24
E02001607,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,20
E02001607,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,17
E02001607,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,16
E02001608,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,16
E02001608,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,16
E02001608,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,16
E02001608,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,17
E02001609,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,14
E02001609,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,14
E02001609,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,14
E02001609,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,17
E02001610,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,22
E02001610,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,24
E02001610,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,24
E02001610,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,29
E02001611,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,12
E02001611,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,11
E02001611,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,15
E02001611,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,20
E02001612,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,8
E02001612,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,12
E02001612,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,9
E02001612,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,15
E02001613,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,16
E02001613,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,18
E02001613,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,20
E02001613,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,21
E02001614,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,35
E02001614,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,31
E02001614,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,29
E02001614,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,31
E02001615,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,15
E02001615,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,16
E02001615,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,23
E02001615,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,23
E02001616,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,7
E02001616,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,7
E02001616,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,9
E02001616,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,15
E02001617,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,12
E02001617,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,12
E02001617,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,12
E02001617,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,14
E02001618,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,36
E02001618,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,35
E02001618,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,37
E02001618,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,33
E02001619,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,24
E02001619,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,30
E02001619,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,34
E02001619,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,34
E02001620,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,8
E02001620,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,14
E02001620,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,17
E02001620,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,19
E02001621,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,10
E02001621,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,7
E02001621,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,8
E02001621,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,9
E02001622,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,11
E02001622,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,14
E02001622,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,16
E02001622,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,21
E02001623,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,22
E02001623,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,18
E02001623,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,18
E02001623,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,17
E02001624,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,22
E02001624,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,23
E02001624,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,22
E02001624,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,22
E02001625,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,19
E02001625,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,22
E02001625,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,23
E02001625,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,30
E02001626,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,13
E02001626,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,11
E02001626,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,12
E02001626,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,15
E02001627,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,15
E02001627,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,18
E02001627,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,19
E02001627,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,21
E02001628,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,31
E02001628,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,28
E02001628,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,30
E02001628,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,36
E02001629,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,25
E02001629,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,26
E02001629,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,23
E02001629,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,31
E02001630,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,32
E02001630,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,30
E02001630,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,33
E02001630,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,35
E02001631,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,20
E02001631,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,25
E02001631,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,24
E02001631,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,25
E02001632,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,48
E02001632,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,52
E02001632,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,58
E02001632,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,60
E02001633,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,17
E02001633,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,19
E02001633,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,20
E02001633,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,26
E02001634,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,29
E02001634,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,29
E02001634,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,34
E02001634,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,35
E02001635,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,22
E02001635,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,21
E02001635,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,23
E02001635,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,23
E02001636,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,79
E02001636,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,69
E02001636,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,74
E02001636,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,71
E02001637,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,62
E02001637,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,56
E02001637,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,52
E02001637,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,52
E02001638,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,55
E02001638,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,48
E02001638,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,51
E02001638,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,56
E02001639,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,29
E02001639,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,28
E02001639,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,27
E02001639,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,30
E02001640,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,83
E02001640,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,79
E02001640,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,79
E02001640,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,85
E02001642,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,36
E02001642,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,37
E02001642,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,34
E02001642,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,40
E02001643,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,22
E02001643,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,24
E02001643,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,25
E02001643,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,24
E02001646,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,198
E02001646,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,171
E02001646,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,166
E02001646,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,156
E02001647,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,41
E02001647,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,38
E02001647,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,35
E02001647,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,36
E02001648,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,333
E02001648,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,270
E02001648,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,254
E02001648,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,230
E02001649,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,27
E02001649,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,31
E02001649,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,30
E02001649,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,28
E02001650,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,136
E02001650,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,115
E02001650,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,110
E02001650,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,110
E02001651,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,23
E02001651,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,22
E02001651,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,25
E02001651,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,26
E02001652,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,140
E02001652,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,141
E02001652,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,129
E02001652,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,137
E02001653,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,18
E02001653,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,17
E02001653,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,18
E02001653,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,18
E02001654,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,12
E02001654,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,11
E02001654,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,12
E02001654,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,13
E02001655,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,20
E02001655,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,20
E02001655,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,18
E02001655,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,21
E02001656,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,34
E02001656,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,34
E02001656,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,30
E02001656,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,33
E02001657,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,31
E02001657,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,27
E02001657,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,27
E02001657,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,35
E02001658,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,21
E02001658,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,14
E02001658,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,15
E02001658,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,13
E02001659,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,15
E02001659,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,16
E02001659,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,13
E02001659,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,16
E02001660,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,22
E02001660,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,24
E02001660,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,28
E02001660,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,29
E02001661,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,30
E02001661,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,31
E02001661,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,34
E02001661,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,34
E02001662,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,24
E02001662,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,20
E02001662,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,20
E02001662,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,21
E02001663,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,16
E02001663,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,16
E02001663,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,20
E02001663,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,20
E02001664,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,17
E02001664,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,16
E02001664,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,17
E02001664,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,17
E02001665,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,34
E02001665,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,35
E02001665,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,34
E02001665,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,32
E02001666,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,24
E02001666,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,25
E02001666,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,31
E02001666,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,27
E02001669,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,21
E02001669,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,14
E02001669,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,16
E02001669,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,16
E02001670,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,10
E02001670,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,10
E02001670,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,11
E02001670,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,9
E02001671,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,16
E02001671,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,14
E02001671,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,14
E02001671,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,17
E02001672,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,9
E02001672,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,9
E02001672,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,10
E02001672,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,12
E02001673,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,19
E02001673,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,19
E02001673,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,24
E02001673,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,28
E02001674,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,37
E02001674,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,35
E02001674,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,37
E02001674,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,31
E02001675,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,16
E02001675,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,14
E02001675,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,18
E02001675,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,19
E02001676,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,25
E02001676,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,25
E02001676,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,29
E02001676,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,33
E02001678,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,26
E02001678,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,28
E02001678,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,30
E02001678,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,33
E02001679,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,12
E02001679,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,13
E02001679,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,16
E02001679,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,22
E02001680,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,24
E02001680,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,24
E02001680,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,19
E02001680,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,18
E02001681,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,20
E02001681,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,17
E02001681,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,17
E02001681,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,19
E02001682,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,19
E02001682,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,19
E02001682,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,17
E02001682,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,18
E02001683,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,15
E02001683,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,17
E02001683,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,18
E02001683,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,20
E02001684,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,10
E02001684,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,8
E02001684,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,7
E02001684,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,5
E02001685,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,9
E02001685,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,11
E02001685,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,12
E02001685,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,14
E02001686,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,20
E02001686,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,22
E02001686,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,23
E02001686,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,21
E02001688,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,14
E02001688,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,18
E02001688,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,21
E02001688,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,20
E02001689,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,45
E02001689,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,54
E02001689,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,50
E02001689,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,53
E02001690,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,18
E02001690,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,15
E02001690,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,10
E02001690,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,7
E02001691,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,13
E02001691,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,12
E02001691,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,13
E02001691,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,13
E02001692,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,15
E02001692,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,19
E02001692,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,18
E02001692,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,19
E02001693,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,5
E02001693,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,
E02001693,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,3
E02001693,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,6
E02001694,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,9
E02001694,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,10
E02001694,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,7
E02001694,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,7
E02001695,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,13
E02001695,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,11
E02001695,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,10
E02001695,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,10
E02001696,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,27
E02001696,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,29
E02001696,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,26
E02001696,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,29
E02001697,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,9
E02001697,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,10
E02001697,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,11
E02001697,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,10
E02001698,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,21
E02001698,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,19
E02001698,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,18
E02001698,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,14
E02001699,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,10
E02001699,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,9
E02001699,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,9
E02001699,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,9
E02001700,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,27
E02001700,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,28
E02001700,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,30
E02001700,arcgis,2020-10-11,2020-10-15,2020-10-15T16:16:15,29
E02001701,arcgis,2020-10-08,2020-10-12,2020-10-13T13:34:57,21
E02001701,arcgis,2020-10-09,2020-10-13,2020-10-13T18:24:45,23
E02001701,arcgis,2020-10-10,2020-10-14,2020-10-14T16:29:58,23
